"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Feb-2024","EQ","872.00","883.90","863.70","865.80","869.00","869.30","873.29","928.00","502.00","5,91,977","51,69,67,824.60","27,380"
"31-Jan-2024","EQ","874.95","885.50","862.40","870.40","865.00","865.80","873.89","928.00","502.00","5,43,968","47,53,66,942.50","24,816"
"30-Jan-2024","EQ","882.00","885.00","867.00","880.00","870.00","870.40","875.57","928.00","502.00","4,97,000","43,51,59,718.30","27,307"
"29-Jan-2024","EQ","876.00","883.00","873.10","869.80","879.00","880.00","878.78","928.00","502.00","5,12,610","45,04,71,654.45","19,468"
"25-Jan-2024","EQ","864.85","874.90","860.30","859.20","869.50","869.80","868.98","928.00","502.00","5,99,073","52,05,84,227.70","26,907"
"24-Jan-2024","EQ","843.90","872.00","842.25","840.20","860.90","859.20","856.48","928.00","502.00","12,57,350","1,07,68,92,209.00","49,064"
"23-Jan-2024","EQ","833.00","847.90","833.00","828.85","838.40","840.20","840.53","928.00","502.00","6,27,481","52,74,19,206.00","27,302"
"20-Jan-2024","EQ","837.00","838.00","825.00","835.15","826.00","828.85","829.47","928.00","502.00","1,94,845","16,16,17,217.20","9,969"
"19-Jan-2024","EQ","834.50","839.40","831.05","827.60","836.05","835.15","834.68","928.00","502.00","2,49,530","20,82,78,448.00","14,797"
"18-Jan-2024","EQ","818.00","829.90","805.00","818.30","829.90","827.60","820.82","928.00","502.00","5,25,545","43,13,78,543.60","39,042"
"17-Jan-2024","EQ","831.00","837.00","816.85","831.85","819.50","818.30","824.82","928.00","502.00","4,01,541","33,12,00,553.40","30,270"
"16-Jan-2024","EQ","848.50","851.90","826.30","848.50","829.70","831.85","839.24","928.00","502.00","4,23,160","35,51,33,836.45","24,670"
"15-Jan-2024","EQ","852.50","858.00","845.50","852.10","849.20","848.50","850.60","928.00","502.00","3,68,072","31,30,81,211.00","18,765"
"12-Jan-2024","EQ","853.80","861.90","846.50","847.80","852.50","852.10","854.07","928.00","502.00","4,92,946","42,10,12,464.65","17,561"
"11-Jan-2024","EQ","845.25","850.50","841.00","840.70","848.80","847.80","846.74","928.00","502.00","2,55,300","21,61,71,485.95","14,735"
"10-Jan-2024","EQ","846.00","852.00","838.00","849.10","843.40","840.70","843.82","928.00","502.00","5,09,790","43,01,73,347.45","21,659"
"09-Jan-2024","EQ","848.75","859.80","845.20","843.55","847.00","849.10","853.06","928.00","502.00","8,70,672","74,27,38,203.55","32,080"
"08-Jan-2024","EQ","852.95","855.00","828.55","849.35","841.00","843.55","839.94","928.00","502.00","6,33,715","53,22,83,608.00","24,779"
"05-Jan-2024","EQ","840.15","851.00","831.00","838.60","850.00","849.35","843.46","928.00","502.00","7,77,719","65,59,72,649.45","30,236"
"04-Jan-2024","EQ","842.00","844.95","834.95","835.45","838.05","838.60","840.02","928.00","502.00","6,07,756","51,05,25,440.10","21,066"
"03-Jan-2024","EQ","828.00","842.00","823.55","820.85","837.00","835.45","831.85","928.00","502.00","10,24,810","85,24,83,381.60","30,431"
"02-Jan-2024","EQ","824.00","834.80","809.35","818.35","822.90","820.85","820.42","928.00","502.00","9,75,916","80,06,62,307.45","32,945"
"01-Jan-2024","EQ","811.95","824.00","811.00","811.35","818.80","818.35","818.38","928.00","502.00","5,35,166","43,79,68,547.90","18,832"
"29-Dec-2023","EQ","814.00","814.00","800.55","803.15","811.50","811.35","808.66","928.00","502.00","4,49,932","36,38,41,819.60","18,901"
"28-Dec-2023","EQ","809.95","814.25","792.05","801.75","804.90","803.15","803.52","928.00","502.00","4,74,190","38,10,20,663.55","24,997"
"27-Dec-2023","EQ","813.00","819.80","798.55","804.35","803.00","801.75","807.34","928.00","502.00","6,30,277","50,88,48,860.70","26,972"
"26-Dec-2023","EQ","796.40","816.00","788.05","792.20","807.05","804.35","806.98","928.00","502.00","10,02,451","80,89,56,559.35","37,933"
"22-Dec-2023","EQ","786.90","813.00","783.05","778.15","792.10","792.20","798.33","928.00","502.00","12,85,219","1,02,60,33,519.90","48,923"
"21-Dec-2023","EQ","764.80","782.00","755.00","764.80","780.50","778.15","768.41","928.00","502.00","8,30,228","63,79,57,220.15","35,004"
"20-Dec-2023","EQ","782.80","788.95","760.00","778.75","766.35","764.80","778.50","928.00","502.00","6,87,527","53,52,39,425.50","32,217"
"19-Dec-2023","EQ","781.10","784.95","774.00","777.25","779.90","778.75","778.63","928.00","502.00","3,59,989","28,02,98,924.10","20,837"
"18-Dec-2023","EQ","782.95","784.00","773.20","775.35","780.00","777.25","779.76","928.00","502.00","3,36,645","26,25,02,609.40","21,647"
"15-Dec-2023","EQ","769.20","777.95","768.00","765.15","775.50","775.35","773.22","928.00","502.00","3,89,438","30,11,20,202.75","20,947"
"14-Dec-2023","EQ","768.00","769.90","761.25","758.80","765.30","765.15","765.16","928.00","502.00","4,36,386","33,39,05,107.30","19,689"
"13-Dec-2023","EQ","764.55","767.30","754.25","756.30","762.35","758.80","759.71","928.00","502.00","4,54,187","34,50,49,628.70","27,160"
"12-Dec-2023","EQ","775.20","776.20","752.45","772.55","757.00","756.30","760.07","928.00","502.00","7,71,100","58,60,91,536.45","40,041"
"11-Dec-2023","EQ","782.60","784.75","771.00","780.25","774.40","772.55","776.62","928.00","502.00","2,89,577","22,48,90,735.65","17,956"
"08-Dec-2023","EQ","782.35","789.70","776.95","782.50","780.50","780.25","781.80","928.00","502.00","3,10,653","24,28,68,688.40","13,961"
"07-Dec-2023","EQ","783.05","792.00","777.65","786.30","783.15","782.50","785.95","928.00","502.00","3,25,808","25,60,70,029.70","14,752"
"06-Dec-2023","EQ","784.15","790.00","777.45","780.20","786.00","786.30","785.07","928.00","502.00","3,48,929","27,39,32,834.85","16,309"
"05-Dec-2023","EQ","794.50","794.70","778.50","792.15","780.90","780.20","784.66","928.00","502.00","4,84,920","38,04,96,193.50","29,329"
"04-Dec-2023","EQ","800.05","807.70","788.10","785.40","792.00","792.15","795.28","928.00","502.00","4,29,289","34,14,03,745.00","23,227"
"01-Dec-2023","EQ","794.95","802.90","784.00","792.50","785.00","785.40","792.11","928.00","502.00","4,41,547","34,97,54,080.70","26,105"
"30-Nov-2023","EQ","784.90","794.95","780.90","780.25","792.95","792.50","789.63","928.00","502.00","6,12,194","48,34,05,563.30","21,318"
"29-Nov-2023","EQ","777.90","786.95","772.10","774.05","782.00","780.25","779.24","928.00","502.00","8,01,640","62,46,69,049.70","18,502"
"28-Nov-2023","EQ","784.80","787.20","771.70","780.45","774.95","774.05","776.44","928.00","502.00","4,79,334","37,21,74,025.90","20,835"
